;freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;location
0;2400000000.0;0.169901117682457;0.0391116477549076;0.0019516617758199;0.0001735150581225;2
1;2400166666.666667;0.1708370894193649;0.0385946445167064;0.0019783021416515;0.0004486139805521;2
2;2400333333.333334;0.1714496165513992;0.0378028899431228;0.0019850060343742;0.000432785047451;2
3;2400500000.0;0.1720018535852432;0.0372065156698226;0.0021325233392417;0.0005072214989922;2
4;2400666666.666667;0.1723826676607132;0.0364015214145183;0.0022817130666226;0.0005089195910841;2
5;2400833333.333334;0.1730630695819855;0.0359353311359882;0.0021641757339239;0.0004313756071496;2
6;2401000000.0;0.1735549420118332;0.03528843075037;0.0023835597094148;0.0005734162405133;2
7;2401166666.666667;0.1740469187498093;0.034575305879116;0.0025824569165706;0.0003760544059332;2
8;2401333333.333334;0.174078643321991;0.0340254008769989;0.002739549614489;0.0002309209521627;2
9;2401500000.0;0.1744293868541718;0.0333860702812671;0.0028620336670428;-3.823497536359355e-05;2
10;2401666666.666667;0.1744847595691681;0.0329262763261795;0.0028291658964008;0.0001385814684908;2
11;2401833333.333334;0.1747380644083023;0.0321205779910087;0.0029054842889308;3.412336809560657e-05;2
12;2402000000.0;0.1746275126934052;0.0314965546131134;0.0031311814673244;-0.0001533162576379;2
13;2402166666.666667;0.1748795956373215;0.0306995380669832;0.0029449998401105;-0.0004041532811243;2
14;2402333333.333334;0.1747107207775116;0.0300742946565151;0.0030730003491044;-0.0005101248389109;2
15;2402500000.0;0.1746186763048172;0.0294436048716306;0.0031701566185802;-0.0005765968235209;2
16;2402666666.666667;0.1744384914636612;0.0287447702139616;0.0031168838031589;-0.0008058824460022;2
17;2402833333.333334;0.1741162240505219;0.0279971789568662;0.002988840220496;-0.0010265944292768;2
18;2403000000.0;0.1739484667778015;0.026906993240118;0.0032551137264817;-0.0013508788542822;2
19;2403166666.666667;0.1737648993730545;0.0262017771601676;0.0030605702195316;-0.0012475765543058;2
20;2403333333.333334;0.173585057258606;0.0250983163714408;0.0030186716467142;-0.0014007525751367;2
21;2403500000.0;0.172960564494133;0.0239289607852697;0.0029684975743293;-0.0015604655491188;2
22;2403666666.666667;0.172800675034523;0.0228629019111394;0.0028252222109586;-0.0017911805771291;2
23;2403833333.333334;0.1724483072757721;0.0218434948474168;0.0028406837955117;-0.0019274658989161;2
24;2404000000.0;0.1720667779445648;0.0205563195049762;0.0026542404666543;-0.0020579758565872;2
25;2404166666.666667;0.1716555207967758;0.0192341078072786;0.002670967252925;-0.0022231654729694;2
26;2404333333.333334;0.1711926013231278;0.0181534402072429;0.002527977572754;-0.0022500187624245;2
27;2404500000.0;0.1706837266683579;0.0166238062083721;0.0023771780543029;-0.0023283141199499;2
28;2404666666.666667;0.1705243587493897;0.0151388309895992;0.0023568088654428;-0.0025230415631085;2
29;2404833333.333334;0.1700753420591354;0.0134983081370592;0.002254152437672;-0.0027676131576299;2
30;2405000000.0;0.1699421554803848;0.0120275747030973;0.0021790459286421;-0.0028250347822904;2
31;2405166666.666667;0.1695834100246429;0.0103762624785304;0.0018258407944813;-0.0029376093298196;2
32;2405333333.333334;0.1696299463510513;0.0086263567209243;0.0019889969844371;-0.0029338186141103;2
33;2405500000.0;0.1693050265312195;0.0068726707249879;0.0015556524740532;-0.0029129146132618;2
34;2405666666.666667;0.1690424233675003;0.0051566213369369;0.0013599597150459;-0.0032535004429519;2
35;2405833333.333334;0.1687283217906952;0.0034546433016657;0.0011987109901383;-0.0031051826663315;2
36;2406000000.0;0.1686576306819916;0.0013391816755756;0.0009336452931165;-0.0031318531837314;2
37;2406166666.666667;0.1681942790746689;-0.0002690971305128;0.000764567987062;-0.0030956862028688;2
38;2406333333.333334;0.1681631654500961;-0.0021391967311501;0.0005951774073764;-0.0032589884940534;2
39;2406500000.0;0.1679509282112122;-0.0040167039260268;0.0004332145908847;-0.002937156939879;2
40;2406666666.666667;0.1675310283899307;-0.005653815343976;0.0001372587139485;-0.0030578591395169;2
41;2406833333.333334;0.1674996614456177;-0.0075825275853276;5.001085810363293e-05;-0.0030252640135586;2
42;2407000000.0;0.16738660633564;-0.009358893148601;-2.459511597407982e-05;-0.0027772500179708;2
43;2407166666.666667;0.1673329919576645;-0.0109169203788042;-0.0002114329254254;-0.0025702395942062;2
44;2407333333.333334;0.167211651802063;-0.012692479416728;-0.0001556174829602;-0.0024869516491889;2
45;2407500000.0;0.1670065671205521;-0.0142364567145705;-0.0003228616260457;-0.0023515508510172;2
46;2407666666.666667;0.1669035255908966;-0.0154302548617124;-0.000357958371751;-0.0021695198956876;2
47;2407833333.333334;0.1668067425489426;-0.0169809460639953;-0.0002865322167053;-0.0020831793081015;2
48;2408000000.0;0.1670204401016235;-0.0182863064110279;-0.0003278715594206;-0.0019392113899812;2
49;2408166666.666667;0.1671491712331772;-0.0193559452891349;-0.0001841483463067;-0.001889523002319;2
50;2408333333.333334;0.1674442440271378;-0.0205854382365942;-6.523658521473408e-05;-0.0018204376101493;2
