;freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;location
0;2442500000.0;0.0650930851697921;-0.1788874864578247;0.0024998942390084;9.147237869910896e-05;3
1;2495000000.0;-0.1670166701078415;0.0181901361793279;-0.0006529667298309;0.0029940600506961;2
2;2404333333.333334;0.1767132133245468;0.0531339012086391;-0.0027967130299657;-0.0015168132958933;1
3;2461166666.666667;-0.0300179738551378;-0.1801565885543823;-0.0007546768174506;-0.0026164618320763;4
4;2494500000.0;-0.1800167113542557;0.0091819018125534;-0.0013176857028156;-0.0001884677185444;3
5;2451333333.333334;0.015269374474883;-0.1870851814746857;0.0002352410083403;-0.0023114129435271;3
6;2449833333.333334;0.0248235110193491;-0.1891504377126694;-0.0020135610830038;-0.0004589346935972;2
7;2476500000.0;-0.1255181580781937;-0.127734586596489;0.0035535949282348;-0.0007933009183034;3
8;2421166666.666667;0.1780100464820862;-0.049694288522005;0.0014513852074742;0.0011946072336286;1
9;2456666666.666667;-0.0070932921953499;-0.1770430058240891;0.0007174446363933;-0.00250611663796;4
10;2482333333.333334;-0.1445515006780624;-0.0885710790753364;-0.0019770027138292;-0.0018642942886799;2
11;2473500000.0;-0.0744847059249877;-0.1660826802253723;-0.0005608726060017;-0.0009632552391849;1
12;2458833333.333334;0.0383944511413574;-0.1802876889705658;0.0012939609587192;0.0018696961924433;1
13;2422833333.333334;0.1500490754842758;-0.0956290587782859;-0.0005787619738839;-0.001408303854987;3
14;2497166666.666667;-0.1641734391450882;0.0291199218481779;-0.0005679878522641;-0.0029428447596728;4
15;2416666666.666667;0.1577621400356293;-0.0671096593141555;-0.0035605889279395;0.0008987824548967;2
16;2484666666.666667;-0.1567182987928391;-0.0661322623491287;-0.0021707427222281;-0.0002409500157227;2
17;2439333333.333334;0.0769232884049415;-0.1593438237905502;-0.0005173602257855;0.0045606894418597;4
18;2467166666.666667;-0.0266684703528881;-0.1869162321090698;0.0006594099686481;-0.0014774728333577;1
19;2434500000.0;0.1112747713923454;-0.159366711974144;-0.0008220981108024;0.0029305515345186;3
20;2431500000.0;0.1182562187314034;-0.1432184427976608;-0.0034965907689183;-0.0024930033832788;4
21;2494166666.666667;-0.1611402630805969;-0.0065830051898956;-0.0013369627995416;-0.0021449197083711;4
22;2406666666.666667;0.194893017411232;0.0448082126677036;-0.002511789323762;-0.0004889570991508;1
23;2499166666.666667;-0.1643548756837845;0.0181864351034164;0.0019633241463452;0.0009957730071619;1
24;2438833333.333334;0.0846882760524749;-0.166743591427803;0.0013933377340435;-0.0016379386652261;2
25;2441333333.333334;0.0779237672686576;-0.1697637736797333;0.0010474247392266;-0.0022128601558506;2
26;2497166666.666667;-0.172232985496521;-0.0121249509975314;0.0015566665679216;0.0015693499008193;1
27;2495333333.333334;-0.1603039652109146;0.0084302173927426;-0.0008163837483152;-0.001805686741136;4
28;2425500000.0;0.1561656296253204;-0.114698201417923;-0.0022141204681247;-0.0008983723237179;3
29;2411666666.666667;0.1681169122457504;-0.023948423564434;0.0012629352277144;-0.0028052371926605;3
30;2408666666.666667;0.1769291311502457;0.0045931721106171;0.002930567599833;-0.002129410393536;3
31;2403500000.0;0.1680476814508438;0.0617343224585056;-0.0027643041685223;-0.0022561780642718;1
32;2426500000.0;0.1308690458536148;-0.1154450848698616;-0.0004573907353915;0.003249418688938;2
33;2447666666.666667;0.0378762297332286;-0.1678052693605423;0.004415578674525;0.0015924036270007;4
34;2436833333.333334;0.1095645874738693;-0.1662908047437668;0.0011841758387163;0.0032351172994822;3
35;2425333333.333334;0.1690587103366852;-0.0908620581030845;0.001621687086299;0.0003942505572922;1
36;2430000000.0;0.1585393846035004;-0.1069115400314331;0.0017338511534035;-0.0016058087348937;1
37;2459666666.666667;0.0312633998692035;-0.1756581217050552;0.0019375428091734;0.0015403336146846;1
38;2437166666.666667;0.1362491995096207;-0.1410531997680664;-0.0005172825185582;-0.0016069164266809;1
39;2412000000.0;0.1681768447160721;-0.0279889889061451;0.0011185059556737;-0.0029602490831166;3
40;2443166666.666667;0.0722417384386062;-0.1665018796920776;0.0009053249959833;0.0024851132184267;4
41;2479500000.0;-0.145344614982605;-0.1108011901378632;0.0034779899287968;0.0037282186094671;4
42;2435666666.666667;0.1110604777932167;-0.1647773236036301;-1.489486294303788e-05;0.0033848292659968;3
43;2455500000.0;0.003677288768813;-0.1776524782180786;0.0011914977803826;-0.0026632891967892;4
44;2408666666.666667;0.1756639331579208;-0.0236798711121082;-0.001426589093171;0.0036961203441023;4
45;2424500000.0;0.1397043168544769;-0.1037133261561394;-0.001335653825663;0.0014812933513894;2
46;2417333333.333334;0.2022583186626434;-0.0360809229314327;0.0004579802043735;0.0030062024015933;1
47;2418833333.333334;0.1675788760185242;-0.0637278035283088;-0.0008877670043148;-0.0002240873145638;3
48;2487333333.333334;-0.160872757434845;-0.0569114796817302;-0.000839972984977;-0.001644909963943;3
49;2491166666.666667;-0.1673615872859955;-0.0332625098526477;0.0004131211608182;-0.0049659716896712;4
50;2454666666.666667;-0.0033516399562358;-0.1818154603242874;-0.002702304162085;0.0011511708144098;2
51;2474833333.333334;-0.0997293516993522;-0.1323312222957611;-0.0030807736329734;0.0036119255237281;4
52;2476000000.0;-0.1272964179515839;-0.1229224279522896;0.0014840714866295;-0.0029877475462853;2
53;2491000000.0;-0.1594571322202683;-0.0557157024741172;-0.0004153233603574;0.0033579538576304;1
54;2423833333.333334;0.1445264965295792;-0.0958348363637924;0.0018375287763774;-0.0045730280689895;4
55;2495333333.333334;-0.1806928962469101;-0.0272548384964466;0.0010234115179628;0.0013458194443956;1
56;2417166666.666667;0.1523071527481079;-0.0738461837172508;0.0027313160244375;-0.0011722112540155;4
57;2418000000.0;0.1551287770271301;-0.0773544386029243;-0.0024506761692464;0.001870818901807;2
58;2496666666.666667;-0.1751721501350403;-0.0176780093461275;0.0013837969163432;0.001459588878788;1
59;2491000000.0;-0.1679489463567734;-0.0110082402825355;-0.0015425203600898;-0.0006938240258023;3
60;2449166666.666667;0.0362240523099899;-0.1880767941474915;0.0012790047330781;-0.0021409036125987;3
61;2474833333.333334;-0.1194014921784401;-0.1291417479515076;0.0019930333364754;-0.0018909032223746;2
62;2441000000.0;0.0785743445158004;-0.1699205487966538;0.002564834896475;0.0006869010394439;3
63;2425166666.666667;0.1552743315696716;-0.1133122071623802;-0.0020107545424252;-0.0009619161137379;3
64;2477833333.333334;-0.1314921081066132;-0.1112159043550491;0.0012483886675909;0.0055390028282999;4
65;2469166666.666667;-0.0902865678071975;-0.1629454046487808;-0.0023166118189692;0.0004134312621317;4
66;2406833333.333334;0.1954840123653412;0.0446780733764171;-0.0024079943541437;-0.0005803562817163;1
67;2479666666.666667;-0.1463349312543869;-0.1107964739203453;0.0036330621223896;0.0037969520781189;4
68;2410333333.333334;0.1704214811325073;-0.0089539187029004;0.0019878789316862;-0.002428556093946;3
69;2434333333.333334;0.1126975268125534;-0.1386277824640274;-0.0054835709743201;0.000485481985379;4
70;2461333333.333334;0.011883832514286;-0.171594113111496;0.0024591702967882;0.0002105140301864;1
71;2454166666.666667;0.0418388210237026;-0.1834339797496796;0.0002778722555376;0.0011468231678009;1
72;2417000000.0;0.1769408285617828;-0.0599661916494369;-0.001518887351267;-0.0010624445276334;3
73;2455166666.666667;0.0427315160632133;-0.1887883394956589;0.0002875055070035;0.0010861429618671;1
74;2436333333.333334;0.137766644358635;-0.1424947082996368;-0.0004989536828361;-0.0015074019320309;1
75;2464833333.333334;-0.0227896571159362;-0.1847478747367859;0.0016839960590004;-0.0005002742982469;1
76;2426833333.333334;0.1192689687013626;-0.1069191694259644;-0.0014135343953967;-0.0036404517013579;4
77;2426833333.333334;0.1297241300344467;-0.1176013723015785;4.460992568056099e-05;0.0034718718379735;2
78;2430166666.666667;0.1570575833320618;-0.1078407913446426;0.0015358364908024;-0.0016554371686652;1
79;2467166666.666667;-0.0764532834291458;-0.1575174033641815;-0.0031632306054234;-1.406609317200491e-05;4
80;2484333333.333334;-0.1639971733093262;-0.0747679322957992;-0.0002731100539676;-0.0020508684683591;3
81;2471000000.0;-0.0967352017760276;-0.1528709828853607;0.0023174192756414;-0.0008962285937741;2
