;freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;location
0;2400000000.0;0.1694381386041641;0.0459906496107578;-0.0042566303163766;-0.000209655117942;4
1;2400166666.666667;0.170521154999733;0.0449987463653087;-0.0040370966307818;-6.558054883498698e-05;4
2;2400333333.333334;0.1712587028741837;0.0438602194190025;-0.0040797116234898;0.0001798996236175;4
3;2400500000.0;0.1723263114690781;0.0428283289074897;-0.004060014616698;0.0002402389072813;4
4;2400666666.666667;0.1732893139123917;0.041912455111742;-0.004082300234586;0.0005808159476146;4
5;2400833333.333334;0.1741115003824234;0.0410824604332447;-0.0040619131177663;0.0006382779683917;4
6;2401000000.0;0.1748651713132858;0.0404790751636028;-0.0039258385077118;0.000724479323253;4
7;2401166666.666667;0.1757037043571472;0.0397672951221466;-0.0039654830470681;0.0009241945226676;4
8;2401333333.333334;0.1762965172529221;0.0390499159693718;-0.0038448811974376;0.0010699663544073;4
9;2401500000.0;0.1770103871822357;0.0383530743420124;-0.0038678145501762;0.001352124614641;4
10;2401666666.666667;0.1779046505689621;0.0380314625799655;-0.0037661283276975;0.0014992674114182;4
11;2401833333.333334;0.1782853007316589;0.0372539311647415;-0.003659151494503;0.0016113915480673;4
12;2402000000.0;0.1786853522062302;0.0367083176970481;-0.003593620378524;0.0018078004941344;4
13;2402166666.666667;0.1789977550506592;0.0361247174441814;-0.003641860326752;0.0019528632983565;4
14;2402333333.333334;0.1794183403253555;0.0356561653316021;-0.0032425546087324;0.0020212631206959;4
15;2402500000.0;0.1799010336399078;0.0350505635142326;-0.0032412076834589;0.0021115820854902;4
16;2402666666.666667;0.1800139397382736;0.0345064140856266;-0.0031052194535732;0.0020995412487536;4
17;2402833333.333334;0.1801167875528336;0.0338433235883712;-0.003024089615792;0.002332154661417;4
18;2403000000.0;0.1799439638853073;0.0330935269594192;-0.002873001853004;0.0024723985698074;4
19;2403166666.666667;0.1801060438156128;0.0323085337877273;-0.0026899531949311;0.0023976652882993;4
20;2403333333.333334;0.1799930483102799;0.0316746570169925;-0.0024176526349037;0.002478796755895;4
21;2403500000.0;0.1795772165060043;0.0305805951356887;-0.0023273502010852;0.0023666697088629;4
22;2403666666.666667;0.179483100771904;0.0296397898346185;-0.0022278104443103;0.0026095891371369;4
23;2403833333.333334;0.1790882349014282;0.0286290608346462;-0.0021487630438059;0.0025386151392012;4
24;2404000000.0;0.1787690818309784;0.0274975951761007;-0.0020287935622036;0.0023358182515949;4
25;2404166666.666667;0.1783123910427094;0.0263039972633123;-0.0018328593578189;0.0023950207978487;4
26;2404333333.333334;0.1777761727571487;0.0252779964357614;-0.0016748302150517;0.0023400348145514;4
27;2404500000.0;0.1772239059209824;0.0238472260534763;-0.0018410085467621;0.0022307024337351;4
28;2404666666.666667;0.1766393184661865;0.0224070362746715;-0.0016881987685337;0.0023035649210214;4
29;2404833333.333334;0.1762672364711762;0.0209299959242343;-0.0016652696067467;0.0022226250730454;4
30;2405000000.0;0.1757185459136963;0.019480861723423;-0.0016988574061542;0.0021697408519685;4
31;2405166666.666667;0.1750939190387726;0.0179241523146629;-0.0014991624047979;0.0020328895188868;4
32;2405333333.333334;0.1747889667749405;0.0160842519253492;-0.001574344583787;0.0022059394977986;4
33;2405500000.0;0.1741998195648193;0.0144907487556338;-0.0017255255952477;0.0019654973875731;4
34;2405666666.666667;0.1738990247249603;0.0127583844587206;-0.0015672806184738;0.0022788646165281;4
35;2405833333.333334;0.1733097732067108;0.011096985079348;-0.0017208700301125;0.0021302918903529;4
36;2406000000.0;0.1730842739343643;0.0089730694890022;-0.001594488043338;0.002109867753461;4
37;2406166666.666667;0.1726235151290894;0.0073102382011711;-0.001692101242952;0.002274407306686;4
38;2406333333.333334;0.1726426631212235;0.0052393320947885;-0.0016212118789553;0.0020700781606137;4
39;2406500000.0;0.172403946518898;0.0030439584515988;-0.0016741621075198;0.0022222914267331;4
40;2406666666.666667;0.1721877455711365;0.001140761654824;-0.0016558619681745;0.0022637881338596;4
41;2406833333.333334;0.1722884327173233;-0.0010678599355742;-0.0017023071413859;0.0022263494320213;4
42;2407000000.0;0.1723354607820511;-0.0030950903892517;-0.0016771558439359;0.0025259610265493;4
43;2407166666.666667;0.1726772785186768;-0.0051591056399047;-0.001582634053193;0.0024844226427376;4
44;2407333333.333334;0.1726953834295273;-0.0073584169149398;-0.0018169101094827;0.0026130590122193;4
45;2407500000.0;0.1730228066444397;-0.0094674946740269;-0.0018882877193391;0.0027904054149985;4
